"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-20-081740","027005276944 Extraviado(Criterio temporal)","1","15-12-20","02700 - MALAGA 29006","02651 - LAS ROZAS","02651 - LAS ROZAS","UBAG14","ALTAMIRA ASSET MANAGEMENT, S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111726"
"PP-20-081744","082032968798 Extraviado(Criterio temporal)","1","19-12-20","08203 - VILA NOVA DE GAIA","02646 - VILLAVICIOSA DE ODON","08203 - VILA NOVA DE GAIA","ECOM","Barata & Ramilo, SA.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111730"
"PP-20-081748","082032972374 Pendiente: TransitoInternoEntrega, ,","1","22-12-20","08203 - VILA NOVA DE GAIA","04207 - QUINTANAR DE LA ORDEN","08203 - VILA NOVA DE GAIA","ECOM","Barata & Ramilo, SA.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111734"
"PP-20-081751","01007A002451 Pendiente: TransitoInternoEntrega, ,","1","22-12-20","01007 - SAN FERNANDO","02607 - MAJADAHONDA","02607 - MAJADAHONDA","U19","","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111737"
"PP-20-081789","026071526645 Extraviado(Criterio temporal)","1","18-12-20","02607 - MAJADAHONDA","02641 - MADRID 28050","02607 - MAJADAHONDA","U19E","ALIQUANTUM","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111775"
"PP-20-081808","04303A005734 Solo estado 17. Sin traza TTM.","1","24-12-20","04303 - SAGUNT","02676 - COSLADA","02676 - COSLADA","U19E","IMMEDIATE DELIVERY SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111794"
"PP-20-081822","006203978741 Pendiente: RecogidaFinalizada, AE0700, No recibido","1","22-12-20","00620 - BADALONA","02676 - COSLADA","02676 - COSLADA","U19E","IMMEDIATE DELIVERY SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111808"
"PP-20-081825","011013285816 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","23-12-20","01101 - VINAROS","02676 - COSLADA","02676 - COSLADA","U19E","IMMEDIATE DELIVERY SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111811"
"PP-20-081827","026332137764 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","02633 - MADRID 28027","02665 - NAVALCARNERO","02633 - MADRID 28027","U19E","IBERIAN EVENTS S.L","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111813"
"PP-20-081828","017118811105 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","2","28-12-20","01711 - ALBOLOTE","02673 - ALCALA HENARES 28802","01711 - ALBOLOTE","ECOM","EINTEGRA TECHNOLOGY CONSULTING 2020 S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111814"
"PP-20-081835","027143011663 Entregado","1","29-12-20","02714 - ARROYO DE LA MIEL","02643 - TORRELODONES","02714 - ARROYO DE LA MIEL","ECOM","CPU GLOBAL SALES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/111821"
"PP-20-081843","01703A001740 Extraviado(Criterio temporal)","1","17-12-20","01703 - LOJA","02636 - FUENLABRADA","01703 - LOJA","U19","CONFECCIONES TEXTILES DELBASUR JUVENTUD","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111829"
"PP-20-081847","02714A004538 Pendiente: EntregaPendiente, OE0600, Asignar mensajero de en","1","29-12-20","02714 - ARROYO DE LA MIEL","02665 - NAVALCARNERO","02714 - ARROYO DE LA MIEL","ECOM","MOCHAVILLANUEVATORREMOLINOS, S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111833"
"PP-20-081859","026064005995 Pendiente: EntregaPendiente, ,","2","24-12-20","02606 - ARGANDA","02673 - ALCALA HENARES 28802","02606 - ARGANDA","U19E","NIEMA CANAL COMPRAS S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/111845"
"PP-20-081867","026483655868 Pendiente: TransitoInternoEntrega, ,","1","22-12-20","02648 - PINTO","02670 - MADRID 28037","02648 - PINTO","U19E","HERME PLUS SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111853"
"PP-20-081889","02673A004241 Solo estado 17. Sin traza TTM.","1","18-12-20","02673 - ALCALA HENARES 28802","02612 - MADRID 28034","02612 - MADRID 28034","RETO","SALUS INVERSIONES Y RECUPERACIONES,S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111875"
"PP-20-081891","043085242958 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","04308 - ALDAIA","02607 - MAJADAHONDA","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111877"
"PP-20-081901","006123145123 Pendiente: EntregaFinalizada, ,","1","07-12-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/111887"
"PP-20-081906","02673A004560 Solo estado 17. Sin traza TTM.","1","21-12-20","02673 - ALCALA HENARES 28802","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111892"
"PP-20-081907","02300A015682 Pendiente: TransitoInternoEntrega, ,","1","23-12-20","02300 - LLEIDA 25001","02651 - LAS ROZAS","02300 - LLEIDA 25001","U19","GRUP ROMIA LLOP","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111893"
"PP-20-081913","02300A015681 Pendiente: TransitoInternoEntrega, ,","1","23-12-20","02300 - LLEIDA 25001","02651 - LAS ROZAS","02300 - LLEIDA 25001","U19","GRUP ROMIA LLOP","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111899"
"PP-20-081929","033071831665 Pendiente: RecogidaFinalizada, ,","1","24-12-20","03307 - VIGO 36208","02630 - MADRID 28030","03307 - VIGO 36208","U19E","ANA","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111915"
"PP-20-081930","026063012297 Pendiente: EntregaPendiente, ,","1","28-12-20","02606 - ARGANDA","02673 - ALCALA HENARES 28802","02606 - ARGANDA","U19E","SUB-OHM TECHNOLOGIES S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111916"
"PP-20-081931","02673A004947 Solo estado 17. Sin traza TTM.","1","23-12-20","02673 - ALCALA HENARES 28802","02686 - LOGISTICA BUROFAX","02686 - LOGISTICA BUROFAX","DEVBURO","LONGITUD 3M S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111917"
"PP-20-081951","006123153174 Pendiente: EntregaFinalizada, ,","1","14-12-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/111937"
"PP-20-081965","00620A008075 Solo estado 17. Sin traza TTM.","1","29-12-20","00620 - BADALONA","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111951"
"PP-20-081968","006063269387 Extraviado(Criterio temporal)","1","17-12-20","00606 - MATARO","04207 - QUINTANAR DE LA ORDEN","00606 - MATARO","ECOM","MEDIA MARKT MATARO (E239)","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111954"
"PP-20-081971","006123153641 Pendiente: EntregaFinalizada, ,","1","14-12-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/111957"
"PP-20-081979","028093067631 Pendiente: EntregaPendiente, ,","2","29-12-20","02809 - ALGUAZAS","02630 - MADRID 28030","02809 - ALGUAZAS","U19E","MARVIMUNDO, S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111965"
"PP-20-081983","027082058515 Entregado","1","21-12-20","02708 - COIN","02665 - NAVALCARNERO","02708 - COIN","U19E","ANDRES JESUS BONILLA RUEDA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/111969"
"PP-20-082001","01400A012236 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","28-12-20","01400 - A CORUÑA 15011","02673 - ALCALA HENARES 28802","01400 - A CORUÑA 15011","U14","ANGEL ROADE","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111987"
"PP-20-082009","028093068024 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","29-12-20","02809 - ALGUAZAS","02665 - NAVALCARNERO","02809 - ALGUAZAS","U19E","MARVIMUNDO, S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111995"
"PP-20-082039","034022092297 Entregado","3","21-12-20","03402 - BEJAR","04205 - SONSECA","03402 - BEJAR","U19E","SEBASTIAN CREGO","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/112025"
"PP-20-082054","006317803765 Pendiente: RecogidaFinalizada, ,","1","28-12-20","00631 - BARCELONA 08005","02663 - MOSTOLES 28933","00631 - BARCELONA 08005","ECOM","MONTSERRAT","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112040"
"PP-20-082056","026715975698 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","02671 - POZUELO ALARCÓN 28224","02661 - RIVAS VACIAMADRID","02671 - POZUELO ALARCÓN 28224","ECOM","RS AMIDATA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112042"
"PP-20-082063","026715976299 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","02671 - POZUELO ALARCÓN 28224","02661 - RIVAS VACIAMADRID","02671 - POZUELO ALARCÓN 28224","ECOM","RS AMIDATA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112049"
"PP-20-082087","01305A003389 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","21-12-20","01305 - PRIEGO DE CORDOBA","02606 - ARGANDA","01305 - PRIEGO DE CORDOBA","UBAG19","CONSUMIBLES DE LA CONFECC.S.L","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112073"
"PP-20-082108","006123152624 Pendiente: RecogidaFinalizada, AI0085,","1","14-12-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/112094"
"PP-20-082115","02609A004768 Solo estado 17. Sin traza TTM.","1","24-12-20","02609 - POZUELO ALARCÓN 28223","02603 - ALCOBENDAS","02603 - ALCOBENDAS","UBAG19","LIBERALIA ASSISTANCE SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112101"
"PP-20-082147","026254581688 Solo estado 17. Sin traza TTM.","1","18-12-20","02625 - MADRID 28001","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112133"
"PP-20-082150","047006765656 Pendiente: EntregaPendiente, ,","2","22-12-20","04700 - ZARAGOZA 50012","02672 - MADRID","04700 - ZARAGOZA 50012","U19E","ALIMENTACION EL PORTAL S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112136"
"PP-20-082164","010034111354 Entregado","1","28-12-20","01003 - JEREZ DE LA FRONTERA","02673 - ALCALA HENARES 28802","01003 - JEREZ DE LA FRONTERA","U19E","BLADEFAR, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/112150"
"PP-20-082167","043094337194 Solo estado 17. Sin traza TTM.","1","24-12-20","04309 - MUSEROS","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112153"
"PP-20-082215","043076926154 Pendiente: TransitoInternoEntrega, ,","1","23-12-20","04307 - PATERNA","02647 - MADRID 28042","04307 - PATERNA","U19E","BIOINICIA, SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112201"
"PP-20-082233","043094337420 Pendiente: EntregaPendiente, ,","3","28-12-20","04309 - MUSEROS","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","U19","General Electric Healthcare España SA","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112219"
"PP-20-082244","043076928051 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","24-12-20","04307 - PATERNA","02654 - MADRID 28033","04307 - PATERNA","U19E","BIOINICIA, SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112230"
"PP-20-082263","002062928672 Pendiente: RecogidaFinalizada, ,","1","21-12-20","00206 - DENIA","02615 - MADRID 28039","00206 - DENIA","U19E","ATEF WILLIAM","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112249"
"PP-20-082265","043076930369 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","04307 - PATERNA","02665 - NAVALCARNERO","04307 - PATERNA","U19E","BIOINICIA, SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112251"
"PP-20-082287","028095010995 Pendiente: EntregaPendiente, ,","8","24-12-20","02809 - ALGUAZAS","01500 - CUENCA","02809 - ALGUAZAS","U19E","DISTRIBUCIONES MAGAÑA, SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112273"
"PP-20-082294","027005286702 Extraviado(Criterio temporal)","1","18-12-20","02700 - MALAGA 29006","02609 - POZUELO ALARCÓN 28223","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112280"
"PP-20-082299","026634159568 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","02663 - MOSTOLES 28933","02646 - VILLAVICIOSA DE ODON","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112285"
"PP-20-082304","026634159177 Entregado","1","28-12-20","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","31-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/112290"
"PP-20-082305","026634159196 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112291"
"PP-20-082337","038123659117 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","03812 - CAMAS","02660 - LEGANES","03812 - CAMAS","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112323"
"PP-20-082368","026604267563 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112354"
"PP-20-082369","026604267676 Pendiente: EntregaPendiente, AE0299, Destinatario ausente o","1","28-12-20","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112355"
"PP-20-082372","026604267741 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02660 - LEGANES","00901 - PLASENCIA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112358"
"PP-20-082384","026604263091 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02660 - LEGANES","02609 - POZUELO ALARCÓN 28223","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112370"
"PP-20-082387","026604263302 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02660 - LEGANES","02646 - VILLAVICIOSA DE ODON","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112373"
"PP-20-082394","026604264112 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02660 - LEGANES","02646 - VILLAVICIOSA DE ODON","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112380"
"PP-20-082396","026604264160 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02660 - LEGANES","04209 - TALAVERA REINA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112382"
"PP-20-082408","026604264470 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112394"
"PP-20-082424","026604270138 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02660 - LEGANES","02646 - VILLAVICIOSA DE ODON","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112410"
"PP-20-082430","026604270431 Pendiente: EntregaPendiente, AE0299, Destinatario ausente o","1","28-12-20","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112416"
"PP-20-082447","01402A010958 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","01402 - SANTIAGO DE COMPOSTELA 15705","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112433"
"PP-20-082489","026381659744 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02638 - MADRID 28029","02643 - TORRELODONES","02638 - MADRID 28029","ECCJ","FIDOTEC SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112475"
"PP-20-082536","026381662414 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02638 - MADRID 28029","03700 - SEGOVIA","02638 - MADRID 28029","ECCJ","FIDOTEC SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112522"
"PP-20-082559","026381663285 Pendiente: TransitoInternoEntrega, OE0901, Entrega concertad","1","28-12-20","02638 - MADRID 28029","02609 - POZUELO ALARCÓN 28223","02638 - MADRID 28029","ECCJ","FIDOTEC SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112545"
"PP-20-082582","02708A007622 Extraviado(Criterio temporal)","1","18-12-20","02708 - COIN","00902 - NAVALMORAL MATA","02708 - COIN","ECOM","DIST.INFORM.TINTASYTONERS SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","31-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112568"
"PP-21-000006","01719A005625 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","01719 - OGIJARES","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","BODEGAS H. MARQUES DE RISCAL, S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","01-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112574"
"PP-21-000019","026604273248 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-12-20","02660 - LEGANES","00902 - NAVALMORAL MATA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","01-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112587"
"PP-21-000037","026604274567 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-12-20","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","01-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112605"
"PP-21-000164","022084618180 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02208 - LEON 24007","01802 - MONDEJAR","02208 - LEON 24007","U19E","MI TIENDA DE ARTE Y MANUAL.S.L","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/112732"
